,address,balance,current_balance,perc_remains,ens
81,0x81c18c2a238ddc4cba230a072dd7dc101e620273,1337.0,0.03861041199999999,0.002887839341810022,
82,0xcb3d766c983f192bcecac70f4ee03dd9ff714d51,100.0,100.0,100.0,
83,0x44a63d18424587b9b307bfc3c364ae10cd04c713,20.0,20.0,100.0,
84,0x4ab2d34f04834fbf7479649cab923d2c4725c553,3520.0,0.395426778,0.011233715284090909,
85,0xb834acf3015322c58382eeb2b79638906e88b6de,24000.0,0.034679320489077334,0.0001444971687044889,
86,0x7d551397f79a2988b064afd0efebee802c7721bc,39400.0,93.99473908,0.2385653276142132,
87,0xb537d36a70eeb8d3e5c80de815225c1158cb92c4,1500.0,0.04935864097815467,0.003290576065210312,
88,0x805ce51297a0793b812067f017b3e7b2df9bb1f9,100.0,0.0646870699,0.0646870699,
89,0x085ba65febe23eefc2c802666ab1262382cfc494,400.0,0.19916,0.04979,
90,0xb1c0d08b36e184f9952a4037e3e53a667d070a4e,1000.0,2.2e-07,2.2000000000000002e-08,
91,0x83fe5a1b328bae440711beaf6aad6026eda6d220,20000.0,0.03339660244538668,0.0001669830122269334,
92,0x7fd679e5fb0da2a5d116194dcb508318edc580f3,6560.0,5559.999460720001,84.75608934024392,
93,0x41ad369f758fef38a19aa3149379832c818ef2a0,1000.06,0.0058,0.0005799652020878747,
94,0x6d846dc12657e91af25008519c3e857f51707dd6,4590.0,0.03403796146723201,0.0007415677879571244,
95,0xc02d6eadeacf1b78b3ca85035c637bb1ce01f490,4000.0,0.997234964,0.024930874100000004,
96,0x826eb7cd7319b82dd07a1f3b409071d96e39677f,1000.0,2.2e-08,2.2e-09,
97,0x4ac9905a4cb6ab1cfd62546ee5917300b87c4fde,1015.2,7e-09,6.895193065405831e-10,
98,0xcf6e52e6b77480b1867efec6446d9fc3cc3577e8,222.01,0.05935864097815467,0.026736922200871437,
99,0x2476b2bb751ce748e1a4c4ff7b230be0c15d2245,4000.0,1799.999475,44.999986875000005,
100,0x1a505e62a74e87e577473e4f3afa16bedd3cfa52,500.0,0.0,0.0,
101,0x21d02705f3f64905d80ed9147913ea8c7307d695,1363.7400000000002,0.0,0.0,
102,0x7b1daf14891b8a1e1bd429d8b36b9a4aa1d9afbf,500.0,500.0,100.0,
103,0x5338ef70eac9dd9af5a0503b5efad1039e67e725,2674.0,0.0,0.0,
104,0x50ca86b5eb1d01874df8e5f34945d49c6c1ab848,1000.0,0.00832,0.000832,
105,0xf3cc8bcb559465f81bfe583bd7ab0a2306453b9e,20000.0,0.009607320489077337,4.803660244538668e-05,
106,0x5c323457e187761a8276e359b7b7af3f3b6e3df6,10000.0,0.090635312,0.00090635312,
107,0x4d82d7700c123bb919419bbaf046799c6b0e2c66,20000.0,0.9493586409781546,0.004746793204890773,
108,0x8a66abbc2d30ce21a833b0db8e561d5105e0a72c,699.9580000000001,368.424434326,52.63522015978101,
109,0x2ae53866fc2d14d572ab73b4a065a1188267f527,8000.0,0.000338,4.224999999999999e-06,
110,0x9af5c9894c33e42c2c518e3ac670ea9505d1b53e,18.2,0.19966295,1.0970491758241758,
111,0xcba25c7a503cc8e0d04971ca05c762f9b762b48b,500.0,0.9493586409781546,0.18987172819563092,
112,0xfda3042819af3e662900e1b92b4358eda6e92590,118200.0,2e-08,1.6920473773265652e-11,
113,0x9bd7c38a4210304a4d653edeff1b3ce45fce7843,282.0,0.000315,0.00011170212765957446,
114,0xedc22fb92c638e1e21ff5cf039daa6e734dafb29,298.0,0.05467932048907734,0.018348765264791053,
115,0xa1f193a0592f1feb9fdfc90aa813784eb80471c9,1400.0,0.8982972819563094,0.06416409156830781,
116,0xe97fde0b67716325cf0ecce8a191a3761b2c791d,1004.7,70.52099124342354,7.019109310582615,
117,0x110237cf9117e767922fc4a1b78d7964da82df20,3940.0,0.0,0.0,
118,0xe32f95766d57b5cd4b173289d6876f9e64558194,100.0,0.000615274031390708,0.000615274031390708,
119,0xf2d59c8923759073d6f415aaf8eb065ff2f3b685,7880.0,0.0,0.0,
120,0xc53d79f7cb9b70952fd30fce58d54b9f0b59f647,5089.200000000001,0.9329160244538668,0.018331290270648955,
121,0x9eb281c32719c40fdb3e216db0f37fbc73a026b7,20.0,20.0,100.0,
122,0x2d6511fd7a3800b26854c7ec39c0dcb5f4c4e8e8,399.91,0.0,0.0,
123,0x61ba87c77e9b596de7ba0e326fddfeec2163ef66,200.0,6.073406188489078,3.036703094244539,
124,0xde1121829c9a08284087a43fbd2fc1142a3233b4,1000.0,8e-09,8e-10,
125,0x22a25812ab56dcc423175ed1d8adacce33cd1810,1850.0,0.000509507000003798,2.7540918919124218e-05,
126,0x518cef27b10582b6d14f69483ddaa0dd3c87bb5c,600.0,0.0081114,0.0013518999999999998,
127,0x59161749fedcf1c721f2202d13ade2abcf460b3d,2000.0,0.0,0.0,
128,0x3e36c17253c11cf38974ed0db1b759160da63783,7000.0,0.0,0.0,
129,0xcbfa76db04ce38fb205d37b8d377cf1380da0317,1430.0,1430.0,100.0,
130,0xa7e83772bc200f9006aa2a260dbaa8483dc52b30,207.73,0.0,0.0,
131,0xe87eac6d602b4109c9671bf57b950c2cfdb99d55,49.932,2e-08,4.005447408475526e-08,
132,0x9b06ad841dffbe4ccf46f1039fc386f3c321446e,2000.0,0.0079,0.000395,
133,0xe0f903c1e48ac421ab48528f3d4a2648080fe043,1015.2,0.0,0.0,
134,0x5d872b122e994ef27c71d7deb457bf65429eca6c,7999.973,0.005275468935745836,6.594358425641982e-05,
135,0xf34083ecea385017aa40bdd35ef7effb4ce7762d,400.0,4.949358640978154,1.2373396602445386,
